time,id,pos,in_network
388,6,"[45.3325701672983, 56.053749638515086]",true
388,7,"[39.385243908575355, 46.12319586911602]",true
388,8,"[35.3662733601154, 43.19866948625588]",true
388,9,"[44.50150848958209, 38.32606081435426]",true
388,10,"[48.37745487063792, 43.23141022625963]",true
389,1,"[60.666449192564194, 45.20265154187332]",true
389,2,"[62.42335988871385, 52.215876323202515]",true
389,3,"[61.18956564399702, 58.020053449889275]",true
389,4,"[56.78270206990282, 63.307039302190745]",true
389,5,"[52.34952793915557, 58.9960080588876]",true
389,6,"[45.383713214126196, 56.04494258873647]",true
389,7,"[39.401920474424905, 46.04619461901834]",true
389,8,"[35.3662733601154, 43.19866948625588]",true
389,9,"[44.48570478852693, 38.35258420505156]",true
389,10,"[48.28797862519663, 43.275845574501155]",true
390,1,"[60.58941575706937, 45.14118721861389]",true
390,2,"[62.34741679110443, 52.227397834823655]",true
390,3,"[61.1881379537465, 57.99847979401715]",true
390,4,"[56.87203611421518, 63.35099362552483]",true
390,5,"[52.44111034603692, 59.032580159496156]",true
390,6,"[45.434856260954085, 56.03613553895784]",true
390,7,"[39.418597040274456, 45.96919336892066]",true
390,8,"[35.3662733601154, 43.19866948625588]",true
390,9,"[44.46990108747177, 38.37910759574888]",true
390,10,"[48.19850237975535, 43.32028092274268]",true
391,1,"[60.51238232157455, 45.07972289535445]",true
391,2,"[62.27147369349501, 52.238919346444796]",true
391,3,"[61.18671026349597, 57.97690613814502]",true
391,4,"[56.96137015852754, 63.39494794885892]",true
391,5,"[52.53269275291826, 59.06915226010471]",true
391,6,"[45.485999307781974, 56.027328489179226]",true
391,7,"[39.43527360612401, 45.892192118823]",true
391,8,"[35.3662733601154, 43.19866948625588]",true
391,9,"[44.454097386416606, 38.40563098644619]",true
391,10,"[48.10902613431407, 43.36471627098421]",true
392,1,"[60.43534888607972, 45.018258572095014]",true
392,2,"[62.19553059588559, 52.250440858065936]",true
392,3,"[61.18528257324544, 57.955332482272894]",true
392,4,"[57.0507042028399, 63.438902272193005]",true
392,5,"[52.62427515979961, 59.10572436071326]",true
392,6,"[45.53714235460986, 56.0185214394006]",true
392,7,"[39.45195017197356, 45.815190868725324]",true
392,8,"[35.3662733601154, 43.19866948625588]",true
392,9,"[44.438293685361444, 38.432154377143505]",true
392,10,"[48.01954988887279, 43.40915161922574]",true
393,1,"[60.3583154505849, 44.95679424883558]",true
393,2,"[62.11958749827617, 52.261962369687076]",true
393,3,"[61.183854882994915, 57.93375882640076]",true
393,4,"[57.0507042028399, 63.438902272193005]",true
393,5,"[52.71585756668095, 59.14229646132182]",true
393,6,"[45.58828540143775, 56.00971438962198]",true
393,7,"[39.4686267378231, 45.73818961862765]",true
393,8,"[35.3662733601154, 43.19866948625588]",true
393,9,"[44.42248998430628, 38.45867776784081]",true
393,10,"[47.9300736434315, 43.45358696746727]",true
394,1,"[60.28128201509007, 44.89532992557614]",true
394,2,"[62.04364440066675, 52.27348388130822]",true
394,3,"[61.182427192744385, 57.91218517052864]",true
394,4,"[57.14332536074077, 63.45478620369017]",true
394,5,"[52.8074399735623, 59.17886856193037]",true
394,6,"[45.63942844826565, 56.00090733984336]",true
394,7,"[39.48530330367265, 45.66118836852998]",true
394,8,"[35.3662733601154, 43.19866948625588]",true
394,9,"[44.40668628325112, 38.485201158538125]",true
394,10,"[47.83953605229701, 43.494853067141584]",true
395,1,"[60.204248579595244, 44.833865602316706]",true
395,2,"[61.967701303057325, 52.285005392929364]",true
395,3,"[61.180999502493854, 57.890611514656506]",true
395,4,"[57.23594651864163, 63.47067013518734]",true
395,5,"[52.899022380443654, 59.215440662538924]",true
395,6,"[45.690571495093536, 55.99210029006474]",true
395,7,"[39.49263521033348, 45.61614139697241]",true
395,8,"[35.3662733601154, 43.19866948625588]",true
395,9,"[44.39088258219596, 38.51172454923544]",true
395,10,"[47.74619594634872, 43.52775067188063]",true
396,1,"[60.127215144100425, 44.77240127905728]",true
396,2,"[61.89175820544791, 52.296526904550504]",true
396,3,"[61.17957181224333, 57.86903785878438]",true
396,4,"[57.328567676542484, 63.486554066684505]",true
396,5,"[52.99060478732499, 59.25201276314748]",true
396,6,"[45.741714541921425, 55.983293240286116]",true
396,7,"[39.48125250871459, 45.63508946190163]",true
396,8,"[35.3662733601154, 43.19866948625588]",true
396,9,"[44.375078881140794, 38.538247939932745]",true
396,10,"[47.65285584040044, 43.56064827661968]",true
397,1,"[60.0501817086056, 44.71093695579784]",true
397,2,"[61.81581510783849, 52.308048416171644]",true
397,3,"[61.1781441219928, 57.84746420291225]",true
397,4,"[57.42118883444335, 63.50243799818167]",true
397,5,"[53.08218719420634, 59.288584863756036]",true
397,6,"[45.792857588749314, 55.9744861905075]",true
397,7,"[39.4698698070957, 45.65403752683085]",true
397,8,"[35.3662733601154, 43.19866948625588]",true
397,9,"[44.359275180085625, 38.56477133063006]",true
397,10,"[47.55951573445215, 43.593545881358736]",true
398,1,"[60.0501817086056, 44.71093695579784]",true
398,2,"[61.739872010229064, 52.319569927792784]",true
398,3,"[61.17671643174227, 57.82589054704012]",true
398,4,"[57.513809992344214, 63.51832192967884]",true
398,5,"[53.173769601087685, 59.32515696436459]",true
398,6,"[45.8440006355772, 55.96567914072888]",true
398,7,"[39.458487105476806, 45.67298559176007]",true
398,8,"[35.3662733601154, 43.19866948625588]",true
398,9,"[44.34347147903046, 38.59129472132737]",true
398,10,"[47.46617562850386, 43.626443486097784]",true
399,1,"[60.01354772426115, 44.62302825475527]",true
399,2,"[61.66976205395819, 52.25223334146227]",true
399,3,"[61.17528874149175, 57.80431689116799]",true
399,4,"[57.60643115024508, 63.534205861176005]",true
399,5,"[53.2647532315325, 59.35883359141059]",true
399,6,"[45.8951436824051, 55.956872090950256]",true
399,7,"[39.44710440385792, 45.69193365668929]",true
399,8,"[35.3662733601154, 43.19866948625588]",true
399,9,"[44.3276677779753, 38.617818112024686]",true
399,10,"[47.372835522555576, 43.65934109083683]",true
400,1,"[59.976913739916704, 44.5351195537127]",true
400,2,"[61.599710830833736, 52.18410274313282]",true
400,3,"[61.17386105124122, 57.78274323529586]",true
400,4,"[57.699052308145944, 63.55008979267317]",true
400,5,"[53.34960214592884, 59.3628448758537]",true
400,6,"[45.94628672923299, 55.94806504117164]",true
400,7,"[39.43572170223903, 45.710881721618506]",true
400,8,"[35.3662733601154, 43.19866948625588]",true
400,9,"[44.31186407692014, 38.64434150272199]",true
400,10,"[47.27949541660729, 43.69223869557588]",true
401,1,"[59.940279755572256, 44.447210852670125]",true
401,2,"[61.52965960770929, 52.11597214480337]",true
401,3,"[61.17243336099069, 57.761169579423736]",true
401,4,"[57.791673466046795, 63.56597372417034]",true
401,5,"[53.43445106032518, 59.36685616029683]",true
401,6,"[45.997429776060876, 55.93925799139301]",true
401,7,"[39.42433900062014, 45.729829786547725]",true
401,8,"[35.3662733601154, 43.19866948625588]",true
401,9,"[44.296060375864975, 38.670864893419306]",true
401,10,"[47.27949541660729, 43.69223869557588]",true
402,1,"[59.90364577122781, 44.35930215162755]",true
402,2,"[61.45960838458485, 52.04784154647392]",true
402,3,"[61.171005670740165, 57.739595923551605]",true
402,4,"[57.88429462394766, 63.581857655667505]",true
402,5,"[53.51929997472152, 59.37086744473994]",true
402,6,"[46.048572822888765, 55.930450941614396]",true
402,7,"[39.41295629900125, 45.748777851476945]",true
402,8,"[35.3662733601154, 43.19866948625588]",true
402,9,"[44.28025667480981, 38.69738828411662]",true
402,10,"[47.317785620271835, 43.77563291969943]",true
403,1,"[59.86701178688336, 44.27139345058498]",true
403,2,"[61.389557161460395, 51.979710948144465]",true
403,3,"[61.169577980489635, 57.71802226767948]",true
403,4,"[57.976915781848525, 63.59774158716467]",true
403,5,"[53.60414888911786, 59.37487872918306]",true
403,6,"[46.09971586971666, 55.92164389183577]",true
403,7,"[39.40157359738236, 45.767725916406164]",true
403,8,"[35.308885118852444, 43.279882267133296]",true
403,9,"[44.26445297375465, 38.723911674813934]",true
403,10,"[47.356075823936386, 43.859027143822985]",true
404,1,"[59.83037780253891, 44.1834847495424]",true
404,2,"[61.31950593833595, 51.91158034981501]",true
404,3,"[61.168150290239105, 57.69644861180735]",true
404,4,"[58.06953693974939, 63.61362551866184]",true
404,5,"[53.6889978035142, 59.378890013626176]",true
404,6,"[46.15085891654455, 55.91283684205715]",true
404,7,"[39.39019089576347, 45.78667398133539]",true
404,8,"[35.25149687758949, 43.361095048010704]",true
404,9,"[44.24864927269949, 38.75043506551124]",true
404,10,"[47.39436602760093, 43.94242136794653]",true
405,1,"[59.793743818194464, 44.09557604849983]",true
405,2,"[61.2494547152115, 51.843449751485565]",true
405,3,"[61.16672259998858, 57.67487495593522]",true
405,4,"[58.162158097650256, 63.629509450159006]",true
405,5,"[53.77384671791054, 59.3829012980693]",true
405,6,"[46.20200196337244, 55.90402979227853]",true
405,7,"[39.378808194144575, 45.80562204626461]",true
405,8,"[35.19410863632654, 43.44230782888812]",true
405,9,"[44.232845571644326, 38.776958456208554]",true
405,10,"[47.432656231265476, 44.02581559207008]",true
406,1,"[59.757109833850016, 44.007667347457264]",true
406,2,"[61.2494547152115, 51.843449751485565]",true
406,3,"[61.16529490973805, 57.65330130006309]",true
406,4,"[58.25477925555111, 63.64539338165617]",true
406,5,"[53.858695632306876, 59.386912582512416]",true
406,6,"[46.25314501020033, 55.89522274249991]",true
406,7,"[39.36742549252569, 45.82457011119383]",true
406,8,"[35.136720395063584, 43.52352060976553]",true
406,9,"[44.21704187058916, 38.80348184690587]",true
406,10,"[47.47094643493002, 44.109209816193626]",true
407,1,"[59.72047584950557, 43.91975864641469]",true
407,2,"[61.161186187974266, 51.79889705868109]",true
407,3,"[61.16386721948752, 57.63172764419097]",true
407,4,"[58.34740041345197, 63.66127731315334]",true
407,5,"[53.943544546703215, 59.39092386695553]",true
407,6,"[46.30428805702822, 55.886415692721286]",true
407,7,"[39.3560427909068, 45.84351817612305]",true
407,8,"[35.079332153800635, 43.604733390642934]",true
407,9,"[44.201238169533994, 38.830005237603174]",true
407,10,"[47.509236638594565, 44.19260404031718]",true
408,1,"[59.68384186516112, 43.83184994537211]",true
408,2,"[61.07291766073703, 51.75434436587661]",true
408,3,"[61.162439529237, 57.610153988318835]",true
408,4,"[58.44002157135284, 63.677161244650506]",true
408,5,"[53.943544546703215, 59.39092386695553]",true
408,6,"[46.35543110385611, 55.87760864294267]",true
408,7,"[39.344660089287906, 45.86246624105227]",true
408,8,"[35.02194391253768, 43.68594617152035]",true
408,9,"[44.18543446847883, 38.85652862830049]",true
408,10,"[47.54752684225912, 44.27599826444073]",true
409,1,"[59.64720788081667, 43.74394124432954]",true
409,2,"[60.9846491334998, 51.70979167307214]",true
409,3,"[61.16101183898647, 57.5885803324467]",true
409,4,"[58.5326427292537, 63.69304517614767]",true
409,5,"[53.95631919385568, 59.379429538173774]",true
409,6,"[46.406574150684, 55.868801593164044]",true
409,7,"[39.333277387669014, 45.88141430598149]",true
409,8,"[34.964555671274724, 43.767158952397764]",true
409,9,"[44.16963076742367, 38.8830520189978]",true
409,10,"[47.58581704592366, 44.35939248856428]",true
410,1,"[59.610573896472225, 43.65603254328697]",true
410,2,"[60.89638060626257, 51.66523898026766]",true
410,3,"[61.07763861410409, 57.54735784461176]",true
410,4,"[58.62526388715456, 63.70892910764484]",true
410,5,"[53.96909384100814, 59.367935209392016]",true
410,6,"[46.45771719751189, 55.859994543385426]",true
410,7,"[39.32189468605013, 45.900362370910706]",true
410,8,"[34.90716743001177, 43.84837173327517]",true
410,9,"[44.15382706636851, 38.909575409695115]",true
410,10,"[47.62410724958821, 44.44278671268783]",true
411,1,"[59.57393991212778, 43.568123842244404]",true
411,2,"[60.808112079025335, 51.62068628746319]",true
411,3,"[60.98865931722458, 57.50479113750803]",true
411,4,"[58.71788504505542, 63.724813039142006]",true
411,5,"[53.9818684881606, 59.356440880610265]",true
411,6,"[46.50886024433978, 55.85118749360681]",true
411,7,"[39.31051198443124, 45.919310435839925]",true
411,8,"[34.84977918874882, 43.92958451415258]",true
411,9,"[44.138023365313344, 38.93609880039242]",true
411,10,"[47.66239745325275, 44.52618093681137]",true
412,1,"[59.53730592778333, 43.480215141201825]",true
412,2,"[60.7198435517881, 51.576133594658714]",true
412,3,"[60.89968002034507, 57.4622244304043]",true
412,4,"[58.81050620295628, 63.74069697063917]",true
412,5,"[53.99464313531306, 59.34494655182851]",true
412,6,"[46.56000329116767, 55.84238044382818]",true
412,7,"[39.299129282812345, 45.938258500769145]",true
412,8,"[34.79239094748586, 44.010797295029995]",true
412,9,"[44.12221966425818, 38.962622191089736]",true
412,10,"[47.7006876569173, 44.609575160934924]",true
413,1,"[59.50067194343888, 43.39230644015925]",true
413,2,"[60.63157502455087, 51.531580901854234]",true
413,3,"[60.810700723465565, 57.41965772330057]",true
413,4,"[58.90312736085715, 63.75658090213634]",true
413,5,"[54.007417782465524, 59.33345222304675]",true
413,6,"[46.611146337995564, 55.833573394049566]",true
413,7,"[39.28774658119345, 45.95720656569837]",true
413,8,"[34.73500270622291, 44.0920100759074]",true
413,9,"[44.10641596320302, 38.98914558178705]",true
413,10,"[47.73897786058185, 44.692969385058475]",true
414,1,"[59.46403795909443, 43.30439773911668]",true
414,2,"[60.54330649731364, 51.48702820904976]",true
414,3,"[60.72172142658605, 57.377091016196836]",true
414,4,"[58.99574851875801, 63.77246483363351]",true
414,5,"[54.02019242961798, 59.32195789426499]",true
414,6,"[46.66228938482345, 55.82476634427094]",true
414,7,"[39.27636387957457, 45.97615463062759]",true
414,8,"[34.67761446495995, 44.17322285678482]",true
414,9,"[44.09061226214786, 39.01566897248436]",true
414,10,"[47.77726806424639, 44.77636360918203]",true
415,1,"[59.427403974749986, 43.21648903807411]",true
415,2,"[60.455037970076404, 51.44247551624528]",true
415,3,"[60.63274212970654, 57.3345243090931]",true
415,4,"[59.08836967665887, 63.78834876513067]",true
415,5,"[54.03296707677044, 59.31046356548323]",true
415,6,"[46.71343243165134, 55.81595929449232]",true
415,7,"[39.264981177955676, 45.99510269555681]",true
415,8,"[34.620226223697, 44.25443563766223]",true
415,9,"[44.074808561092695, 39.04219236318167]",true
415,10,"[47.81555826791094, 44.85975783330558]",true
416,1,"[59.39076999040554, 43.128580337031536]",true
416,2,"[60.36676944283918, 51.39792282344081]",true
416,3,"[60.543762832827035, 57.291957601989374]",true
416,4,"[59.18099083455973, 63.80423269662784]",true
416,5,"[54.0457417239229, 59.298969236701474]",true
416,6,"[46.76457547847923, 55.8071522447137]",true
416,7,"[39.253598476336784, 46.01405076048603]",true
416,8,"[34.56283798243405, 44.335648418539634]",true
416,9,"[44.05900486003753, 39.06871575387898]",true
416,10,"[47.85384847157548, 44.943152057429124]",true
417,1,"[59.35413600606109, 43.040671635988964]",true
417,2,"[60.278500915601946, 51.353370130636335]",true
417,3,"[60.45478353594753, 57.249390894885636]",true
417,4,"[59.273611992460594, 63.82011662812501]",true
417,5,"[54.05851637107536, 59.28747490791972]",true
417,6,"[46.81571852530712, 55.79834519493508]",true
417,7,"[39.24221577471789, 46.03299882541525]",true
417,8,"[34.5054497411711, 44.41686119941705]",true
417,9,"[44.04320115898236, 39.0952391445763]",true
417,10,"[47.892138675240034, 45.02654628155267]",true
418,1,"[59.31750202171664, 42.95276293494639]",true
418,2,"[60.190232388364706, 51.308817437831856]",true
418,3,"[60.36580423906801, 57.206824187781905]",true
418,4,"[59.36623315036146, 63.83600055962217]",true
418,5,"[54.071291018227825, 59.275980579137965]",true
418,6,"[46.866861572135015, 55.789538145156456]",true
418,7,"[39.23083307309901, 46.05194689034447]",true
418,8,"[34.44806149990814, 44.498073980294464]",true
418,9,"[44.0273974579272, 39.121762535273604]",true
418,10,"[47.93042887890458, 45.10994050567622]",true
419,1,"[59.280868037372194, 42.86485423390382]",true
419,2,"[60.10196386112747, 51.26426474502738]",true
419,3,"[60.276824942188505, 57.164257480678174]",true
419,4,"[59.458854308262325, 63.85188449111934]",true
419,5,"[54.08406566538029, 59.26448625035621]",true
419,6,"[46.925835773194734, 55.753368978029336]",true
419,7,"[39.219450371480114, 46.07089495527369]",true
419,8,"[34.39067325864519, 44.57928676117187]",true
419,9,"[44.01159375687204, 39.14828592597092]",true
419,10,"[47.96871908256912, 45.19333472979977]",true
420,1,"[59.244234053027746, 42.77694553286124]",true
420,2,"[60.01369533389024, 51.2197120522229]",true
420,3,"[60.18784564530899, 57.12169077357444]",true
420,4,"[59.55147546616318, 63.86776842261651]",true
420,5,"[54.09684031253275, 59.25299192157445]",true
